ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
tute1247,Tutelo,,37.67,-78.75,tute1247,,382,language,Siouan,languages
twan1247,Twana,,47.48952,-123.21227,twan1247,,383,language,Salishan,languages
tzel1254,Tzeltal,,16.6384,-92.2786,tzel1254,,385,language,Mayan,languages
tzot1259,Tzotzil,,16.6362,-92.7388,tzot1259,,386,language,Mayan,languages
tzut1248,Tz'utujil,,14.6351,-91.2012,tzut1248,,384,language,Mayan,languages
ulwa1239,Ulwa,,12.932292,-83.581467,ulwa1239,,387,language,Misumalpan,languages
umat1237,Umatilla,,45.6391,-118.552,umat1237,,388,language,Sahaptian,languages
unam1242,Unami,,40.4,-74.3,unam1242,,389,language,Algic,languages
uppe1436,Upper Umpqua,,43.22,-123.36,uppe1436,,393,language,Athabaskan-Eyak-Tlingit,languages
uppe1437,Upper Tanana,,62.6867,-141.37,uppe1437,,392,language,Athabaskan-Eyak-Tlingit,languages
uppe1438,Upper Kuskokwim,,62.2976,-155.951,uppe1438,,391,language,Athabaskan-Eyak-Tlingit,languages
uppe1439,Upper Chehalis,,46.7981,-123.169,uppe1439,,390,language,Salishan,languages
uspa1245,Uspanteco,,15.3648,-90.8893,uspa1245,,394,language,Mayan,languages
utes1238,Ute-Southern Paiute,,40.0965,-110.305,utes1238,,395,language,Uto-Aztecan,languages
vent1242,Ventureño,,34.1761,-119.035,vent1242,,396,language,Chumashan,languages
wail1244,Eel River Athabaskan,,39.1513,-123.284,wail1244,,109,language,Athabaskan-Eyak-Tlingit,languages
wall1238,Northeast Sahaptin,,45.7206,-118.424,wall1238,,304,language,Sahaptian,languages
wamp1249,Wampanoag,,41.705,-73.3148,wamp1249,,397,language,Algic,languages
wamp1250,Wampano,,41.2021,-73.3798,wamp1250,,300,language,Algic,languages
wapp1239,Wappo,,38.25,-122.5,wapp1239,,398,language,Yuki-Wappo,languages
wasc1239,Upper Chinook,,45.0278,-121.509,wasc1239,,399,language,Chinookan,languages
wash1253,Washo,,38.8184,-119.64,wash1253,,400,language,,languages
wenr1236,Wenro,,43.14,-78.475563,wenr1236,,401,language,Unclassifiable,languages
west1510,Western Ojibwa,,50.5664,-102.525,west1510,,306,language,Algic,languages
west2615,Western Apache,,33.8574,-110.123,west2615,,403,language,Athabaskan-Eyak-Tlingit,languages
west2618,Western Canadian Inuktitut,,64.3486,-96.148,west2618,,404,language,Eskimo-Aleut,languages
west2630,Western Abenaki,,46.1381,-72.6511,west2630,,402,language,Algic,languages
west2632,Western Keres,,34.9733,-107.517,west2632,,3,language,Keresan,languages
west2778,Western Durango Nahuatl,,22.6,-104.9,west2778,,405,language,Uto-Aztecan,languages
wich1260,Wichita,,35.0665,-98.1831,wich1260,,407,language,Caddoan,languages
wint1259,Wintu,,39.7176,-122.445,wint1259,,408,language,Wintuan,languages
wiyo1248,Wiyot,,39.2492,-122.952,wiyo1248,,409,language,Algic,languages
wocc1242,Woccon,,35.379075,-77.985987,wocc1242,,410,language,Siouan,languages
wood1236,Woods Cree,,57.0,-99.0,wood1236,,411,language,Algic,languages
wyan1247,Huron-Wyandot,,44.33,-77.5,wyan1247,,141,language,Iroquoian,languages
yaki1237,Northwest Sahaptin,,46.2655,-120.756,yaki1237,,414,language,Sahaptian,languages
yama1265,Yamasee,,,,yama1265,,415,language,Unattested,languages
yana1271,Yana,,39.2769,-121.608,yana1271,,416,language,,languages
yaqu1251,Yaqui,,29.9446,-110.681,yaqu1251,,417,language,Uto-Aztecan,languages
yoku1256,Northern Yokuts,,36.3167,-119.721,yoku1256,,252,language,Yokutsan,languages
yuca1254,Yucatec Maya,,18.7757,-88.9567,yuca1254,,418,language,Mayan,languages
yuch1247,Yuchi,,35.75,-86.75,yuch1247,,419,language,,languages
yuki1243,Northern Yukian,,39.8389,-123.296,yuki1243,,253,language,Yuki-Wappo,languages
yuro1248,Yurok,,41.3262,-123.824,yuro1248,,420,language,Algic,languages
zuni1245,Zuni,,35.0056,-108.782,zuni1245,,422,language,,languages
algi1248,Algic,,,,algi1248,,11 15 19 39 49 54 100 101 107 114 116 168 187 194 197 208 212 214 217 221 223 225 227 230 268 285 289 290 300 306 315 317 320 338 389 397 402 409 411 420,family,,families
atha1245,Athabaskan-Eyak-Tlingit,,,,atha1245,,5 23 25 40 59 61 72 96 98 109 112 115 123 127 133 140 152 162 165 171 177 186 190 205 210 229 234 238 251 303 308 311 323 332 340 341 344 345 364 377 391 392 393 403,family,,families
cadd1255,Caddoan,,,,cadd1255,,16 35 172 276 407,family,,families
chib1249,Chibchan,,,,chib1249,,29 30 32 33 99 178 198 233 277 301 359,family,,families
chim1311,Chimakuan,,47.632,-123.079,chim1311,,52 297,family,,families
chin1490,Chinookan,,,,chin1490,,164 189 399,family,,families
chum1262,Chumashan,,,,chum1262,,24 142 143 146 257 292 396,family,,families
coch1271,Cochimi-Yuman,,,,coch1271,,78 79 128 145 169 203 218 270 295 363,family,,families
eski1264,Eskimo-Aleut,,,,eski1264,,10 43 102 237 269 316 404,family,,families
haid1248,Haida,,,,haid1248,,124,family,,families
huav1256,Huavean,,,,huav1256,,137,family,,families
iroq1247,Iroquoian,,,,iroq1247,,53 141 182 216 231 254 262 263 312 337 381,family,,families
jica1245,Jicaquean,,,,jica1245,,369,family,,families
kala1402,Kalapuyan,,,,kala1402,,155,family,,families
kere1287,Keresan,,,,kere1287,,3 105,family,,families
kiow1265,Kiowa-Tanoan,,,,kiow1265,,170 284 302 331 346 375,family,,families
lenc1239,Lencan,,13.92775,-88.04223,lenc1239,,183 184,family,,families
maid1262,Maiduan,,,,maid1262,,175 195 235,family,,families
maya1287,Mayan,,,,maya1287,,58 66 67 68 69 136 147 148 154 158 167 199 222 288 293 321 339 352 368 384 385 386 394 418,family,,families
misu1242,Misumalpan,,,,misu1242,,34 204 224 387,family,,families
miwo1274,Miwok-Costanoan,,,,miwo1274,,48 74 160 244 248 286 327 329,family,,families
mixe1284,Mixe-Zoque,,,,mixe1284,,56 131 256 260 309 347 360,family,,families
musk1252,Muskogean,,,,musk1252,,8 13 57 65 90 174 215,family,,families
otom1299,Otomanguean,,,,otom1299,,12 21 44 45 46 51 55 60 64 92 104 149 151 201 209 211 241 242 243 246 267 273 296 307 325 326 336 361 376 406,family,,families
pala1350,Palaihnihan,,,,pala1350,,2 20,family,,families
pomo1273,Pomoan,,,,pomo1273,,108 239 245 328,family,,families
saha1239,Sahaptian,,,,saha1239,,232 304 355 388 414,family,,families
sali1255,Salishan,,,,sali1255,,26 71 80 81 85 89 126 156 185 188 193 236 249 259 279 298 310 319 333 334 362 383 390,family,,families
shas1238,Shastan,,,,shas1238,,176,family,,families
siou1252,Siouan,,,,siou1252,,17 28 41 91 95 130 132 144 157 181 200 258 261 266 294 335 382 410,family,,families
tara1323,Tarascan,,,,tara1323,,291,family,,families
tequ1244,Tequistlatecan,,,,tequ1244,,191,family,,families
toto1251,Totonacan,,,,toto1251,,357 373,family,,families
tsim1258,Tsimshian,,,,tsim1258,,75 228,family,,families
unat1236,Unattested,,,,unat1236,,119 153 415,family,,families
uncl1493,Unclassifiable,,,,uncl1493,,14 27 37 86 94 207 226 280 299 324 401,family,,families
utoa1244,Uto-Aztecan,,,,utoa1244,,1 7 36 47 76 82 87 103 106 111 120 134 138 139 166 192 206 213 220 240 247 250 264 274 281 283 287 314 330 348 349 356 367 371 378 395 405 417,family,,families
waka1280,Wakashan,,,,waka1280,,97 125 129 179 196 255,family,,families
wint1258,Wintuan,,,,wint1258,,275 408,family,,families
xinc1237,Xincan,,14.31028,-89.82346,xinc1237,,412,family,,families
yoku1255,Yokutsan,,,,yoku1255,,31 252 272 379,family,,families
yuki1242,Yuki-Wappo,,,,yuki1242,,253 398,family,,families
